Realm Name	Export Time	PMktPrice Date	Reserved	Item ID	Item Name	AH MarketPrice Coppers	AH Quantity	AH MarketPrice	AH MinimumPrice	14-day Median Market Price	Median Market Price StdDev	14-day Todays PMktPrice	PMktPrice StdDev	Daily Price Change	Avg Daily Posted	Avg Estimated Daily Sold	Estimated Demand
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12001	Onyx Ring	0	0	0	0	6.5	4.16	1.92	2.84	-0.0994	0.71	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12002	Marble Circle	150000	2	15	15	16	5.83	19.54	3.34	0.1101	0.57	0.07	0.1228
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12004	Obsidian Band	0	0	0	0	6	19.63	4.5	7.87	-0.3566	0.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12005	Granite Ring	1934702	1	193.4702	193.4702	92.28	24.25	105.61	24.12	0.0106	1.57	0.07	0.0446
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12006	Meadow Ring	0	0	0	0	3	0	4	0	0.2857	0.07	0.07	1
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12007	Prairie Ring	0	0	0	0	40	19.81	45.01	12.28	0.0754	1.29	0.29	0.2248
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12008	Savannah Ring	879999	1	87.9999	87.9999	22.27	40.5	87.96	20.38	0.1581	0.79	0.07	0.0886
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12009	Tundra Ring	0	0	0	0	100	0	100	0	0	0.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12011	Forest Hoop	0	0	0	0	18	6.52	6.45	2.98	-0.0778	0.79	0.21	0.2658
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12012	Marsh Ring	0	0	0	0	10	28.88	51.52	17.8	0.1399	0.93	0.07	0.0753
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12013	Desert Ring	0	0	0	0	62.16	35.08	1.05	6.64	-0.1888	0.29	0.07	0.2414
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12014	Arctic Ring	500000	2	50	50	79	114.73	5	56.44	-0.164	1.36	0.14	0.1029
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12015	Swamp Ring	0	0	0	0	40	0	53.33	0	0.0214	0.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12016	Jungle Ring	150000	2	15	15	60.79	14.84	44.19	12.72	-0.0337	1.5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12020	Thallium Choker	0	0	0	0	40	39.39	0.46	0	-0.2164	0.14	0.07	0.5
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12023	Tellurium Necklace	0	0	0	0	45.74	27.37	13.6	20.31	-0.0804	0.93	0.07	0.0753
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12024	Vanadium Talisman	0	0	0	0	34.75	34.14	3.75	15.91	-0.1759	1.07	0.07	0.0654
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12025	Selenium Chain	0	0	0	0	52.26	5.86	40.63	1.51	-0.0223	1.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12026	Quicksilver Pendant	0	0	0	0	65.15	46.44	36.29	46.34	-0.0451	1.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12027	Vermilion Necklace	10000	3	1	1	41	35.89	41.79	36.46	-0.017	2.21	0.07	0.0317
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12028	Basalt Necklace	0	0	0	0	41.5	11.79	11.18	6.02	-0.0889	0.93	0.07	0.0753
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12029	Greenstone Talisman	0	0	0	0	21.75	22.35	2.62	2.24	-0.1486	0.29	0.07	0.2414
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12030	Jet Chain	0	0	0	0	12.76	22.46	28.26	21.33	0.0541	1.79	0.07	0.0391
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12031	Lodestone Necklace	0	0	0	0	5	4.25	3.13	3.61	-0.0781	1.14	0.07	0.0614
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12032	Onyx Choker	200000	1	20	20	7.82	35.71	2.25	16.91	-0.1662	1.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12034	Marble Necklace	0	0	0	0	5.25	2.24	2.02	0.51	-0.1108	0.93	0.14	0.1505
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12035	Obsidian Pendant	0	0	0	0	150	0	150	0	0	0.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12036	Granite Necklace	0	0	0	0	95.77	57.61	233.33	36.16	0.1275	0.71	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12037	Mystery Meat	122	89	0.0122	0.012	0.03	0.08	0.05	0.08	-0.0241	885.29	11.86	0.0134
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12039	Tundra Necklace	0	0	0	0	35	0	35	0	0	0.36	0.07	0.1944
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12040	Forest Pendant	0	0	0	0	39.9	229.75	99.25	233.35	0.0062	2	0.29	0.145
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12042	Marsh Chain	0	0	0	0	18	36.09	38.06	35.36	0.0349	1.29	0.29	0.2248
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12043	Desert Choker	0	0	0	0	29.08	0	29.08	0	0	0.14	0.07	0.5
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12044	Arctic Pendant	0	0	0	0	66	3.88	68.94	2.84	0.0126	0.71	0.07	0.0986
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12045	Swamp Pendant	0	0	0	0	31.45	9.49	42.23	8.37	0.0348	1	0.07	0.07
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12046	Jungle Necklace	0	0	0	0	60.51	23.19	47.68	14.11	-0.0456	0.57	0.07	0.1228
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12047	Spectral Necklace	0	0	0	0	45	23.27	44.76	15.97	0.2654	0.36	0.07	0.1944
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12048	Prismatic Pendant	0	0	0	0	30	0	30	0	0	0.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12052	Ring of the Moon	10000000	1	1000	1000	250	439.54	290.98	391.66	-0.0501	2.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12053	Volcanic Rock Ring	375000	2	37.5	37.5	4.48	184.93	339.02	74.84	0.5712	0.93	0.14	0.1505
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12054	Demon Band	400000	2	40	40	5	54.87	107.81	11.53	0.291	0.43	0.21	0.4884
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12055	Stardust Band	0	0	0	0	48.21	29.94	13.67	24.23	-0.0783	0.64	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12056	Ring of the Heavens	0	0	0	0	49.46	24.26	3.75	11.75	-0.188	0.86	0.14	0.1628
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12057	Dragonscale Band	0	0	0	0	175	133.09	9	22.6	-0.163	0.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12058	Demonic Bone Ring	1315625	1	131.5625	131.5625	49.9	36.65	89.24	31.14	0.1301	0.71	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12162	Plans: Hardened Iron Shortsword	179999	2	17.9999	17.9999	17.95	2.64	17.05	2.65	-0.0018	6.29	0.07	0.0111
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12163	Plans: Moonsteel Broadsword	0	0	0	0	127.59	116.46	296.91	77.64	-0.2912	0.57	0.07	0.1228
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12164	Plans: Massive Iron Axe	0	0	0	0	109.93	13.25	117.3	2.75	0.0269	0.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12184	Raptor Flesh	1000	105	0.1	0.099	0.22	0.19	0.09	0.07	-0.117	229.64	17.57	0.0765
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12190	Dreamless Sleep Potion	15000	6	1.5	1.5	1.5	0	1.5	0	0	0.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12202	Tiger Meat	771	125	0.0771	0.0226	0.24	0.09	0.17	0.08	-0.026	570.93	7.43	0.013
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12203	Red Wolf Meat	99	169	0.0099	0.0096	0.01	0	0.01	0	0.0076	300.43	6.79	0.0226
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12204	Heavy Kodo Meat	1604	38	0.1604	0.1602	0.16	0.1	0.17	0.11	-0.0096	47.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12205	White Spider Meat	3997	75	0.3997	0.39	0.28	0.22	0.29	0.22	-0.011	146.14	23.64	0.1618
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12206	Tender Crab Meat	1547	47	0.1548	0.1547	0.14	0.05	0.13	0.05	-0.002	54.64	3.86	0.0706
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12207	Giant Egg	999	106	0.0999	0.0999	0.12	0.38	0.45	0.34	0.0751	115.93	13.93	0.1202
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12208	Tender Wolf Meat	373	266	0.0373	0.0169	0.03	0.01	0.02	0	-0.0482	256.93	10.21	0.0397
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12217	Dragonbreath Chili	0	0	0	0	2500	0	2500	0	0	1.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12223	Meaty Bat Wing	1945	6	0.1945	0.1945	0.2	0.2	0.15	0.14	-0.1026	23.21	0.29	0.0125
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12226	Recipe: Crispy Bat Wing	289999	1	28.9999	28.9999	99	72.46	17.21	57.59	-0.1154	5.14	0.14	0.0272
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12227	Recipe: Lean Wolf Steak	0	0	0	0	750000	0	750000	0	0	0.5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12228	Recipe: Roast Raptor	1750000	4	175	175	74.63	50.28	51.25	48.28	-0.052	9.36	0.21	0.0224
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12229	Recipe: Hot Wolf Ribs	650000	3	65	65	125	155.07	53.12	19.26	-0.1075	0.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12231	Recipe: Jungle Stew	499899	2	49.9899	49.9899	31.33	14.39	36.89	12.17	-0.0083	4.79	0.29	0.0605
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12233	Recipe: Mystery Stew	400000	5	40	40	175	56.38	74.63	26.3	-0.0662	5.21	0.07	0.0134
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12239	Recipe: Dragonbreath Chili	1989998	3	198.9999	198.9999	125	74.1	81.15	73.55	-0.0441	3.29	0.14	0.0426
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12247	Broad Bladed Knife	0	0	0	0	8	0	10.67	0	0.1071	0.07	0.07	1
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12249	Merciless Axe	0	0	0	0	4.58	0	4.58	0	0	0.21	0.14	0.6667
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12250	Midnight Axe	0	0	0	0	36.77	0	36.77	0	0	0.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12252	Staff of Protection	0	0	0	0	2044.9	1477.84	2726.53	446.03	-0.3103	0.43	0.07	0.1628
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12258	Serpent Clasp Belt	135000000	1	13500	13500	13500	0	13500	0	0	1.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12260	Searing Golden Blade	6249999	4	624.9999	624.9999	647.43	50.89	641.69	52.87	-0.0007	10.36	0.07	0.0068
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12261	Plans: Searing Golden Blade	344994999	2	34499.4999	34499.4999	34994.5	2425.57	34720.61	2253.64	-0.0042	2.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12359	Thorium Bar	16603	1168	1.6603	1.3999	2.35	0.86	2.16	0.82	-0.0219	4019.71	1146.57	0.2852
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12360	Arcanite Bar	459000	397	45.9	45.5	47.3	10.76	50.77	8.27	0.0271	568.5	73.5	0.1293
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12361	Blue Sapphire	9498	14	0.9498	0.9498	1.82	0.46	1.45	0.42	-0.0168	296.57	35.36	0.1192
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12363	Arcane Crystal	260000	18	26	26	17	4.74	19.64	4.55	0.0252	205.14	88.5	0.4314
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12364	Huge Emerald	300000	98	30	9	4.88	5.61	3.07	4.51	-0.0813	254.36	36.79	0.1446
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12365	Dense Stone	301	1312	0.0301	0.0301	0.04	0.27	0.02	0.21	-0.16	5410	584	0.1079
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12404	Dense Sharpening Stone	59500	23	5.95	5.95	5.95	12.38	4.35	4.07	-0.1234	24.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12405	Thorium Armor	0	0	0	0	100	0	114	0	0.0093	0.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12406	Thorium Belt	585000	4	58.5	58.5	24	42.18	79.77	31.59	0.1007	8.43	0.5	0.0593
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12408	Thorium Bracers	0	0	0	0	7.5	5.12	4.62	5.01	-0.055	29.29	1.71	0.0584
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12409	Thorium Boots	0	0	0	0	167.53	58.34	74.98	23.69	-0.08	8.29	0.07	0.0084
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12410	Thorium Helm	64816	13	6.4816	6.45	7.05	5.74	3.32	4.27	-0.0911	21.71	3	0.1382
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12414	Thorium Leggings	79000	4	7.9	7.9	74.99	48.22	30.88	44.2	-0.0817	27.43	0.86	0.0314
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12415	Radiant Breastplate	5737953	1	573.7953	573.7953	489.36	128.73	419.63	126.45	-0.0097	7.86	0.07	0.0089
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12416	Radiant Belt	0	0	0	0	326.94	54.04	300.62	57.01	-0.0085	0.57	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12417	Radiant Circlet	0	0	0	0	166.42	14.53	145.53	9.52	-0.0164	1.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12418	Radiant Gloves	6613227	1	661.3227	661.3227	475.46	181.51	151.74	90.18	-0.0853	6.79	0.07	0.0103
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12419	Radiant Boots	5059373	1	505.9373	505.9373	426.4	291.14	712.1	262.37	0.0716	3.29	0.07	0.0213
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12420	Radiant Leggings	0	0	0	0	184.81	193.22	110.77	80.45	-0.1126	3.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12422	Imperial Plate Chest	3749755	4	374.9755	374.9755	399.98	640.82	150	460.51	-0.1527	4.79	0.36	0.0752
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12424	Imperial Plate Belt	3428741	2	342.8741	342.8741	366	789.43	327.17	730.62	-0.0699	3.36	0.21	0.0625
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12425	Imperial Plate Bracers	426982	20	42.6982	19.9999	4.35	1.6	4.97	1.62	0.0083	33.93	1.79	0.0528
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12426	Imperial Plate Boots	2813725	3	281.3725	281.3725	292.91	859.78	125.71	577.98	-0.1492	4	0.21	0.0525
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12427	Imperial Plate Helm	0	0	0	0	250	172.92	152.19	137.78	-0.071	6.14	0.21	0.0342
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12428	Imperial Plate Shoulders	3503150	3	350.3151	350.3151	200	173.04	140.16	157.87	-0.0612	5.79	0.43	0.0743
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12429	Imperial Plate Leggings	5528440	3	552.844	552.844	244.42	733.24	75	496.61	-0.1665	4.71	0.36	0.0764
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12435	Ice Thistle E'ko	0	0	0	0	1.92	0	1.92	0	0	0.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12527	Ribsplitter	20000000	3	2000	2000	1970	19.01	1977.36	19.29	0.0003	4.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12528	The Judge's Gavel	5999996	3	599.9996	599.9996	900	394.3	1006.58	404.74	0.0069	5.93	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12531	Searing Needle	418553	1	41.8553	41.8553	41.86	2.88	38.37	2.41	-0.013	1.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12532	Spire of the Stoneshaper	0	0	0	0	8645.62	0	8645.62	0	0	0.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12535	Doomforged Straightedge	20000000	2	2000	2000	2000	0	2000	0	0	2.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12542	Funeral Pyre Vestment	11064491	2	1106.4491	1106.4491	955.49	259.82	1114.61	239.58	0.029	2.36	0.07	0.0297
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12546	Aristocratic Cuffs	0	0	0	0	1000	0	1000	0	0	0.71	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12550	Runed Golem Shackles	0	0	0	0	75	24.21	56.25	14.83	-0.0783	0.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12607	Brilliant Chromatic Scale	24144	2	2.4144	2.4144	50	55.16	1.81	28.69	-0.1734	4.64	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12610	Runic Plate Shoulders	8834607	1	883.4607	883.4607	805.73	105.26	731.76	99.52	-0.0063	6.21	0.14	0.0225
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12611	Runic Plate Boots	5827600	1	582.76	582.76	879.74	182.23	737.7	165.51	-0.0106	5.79	0.07	0.0121
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12612	Runic Plate Helm	5282911	1	528.2911	528.2911	521.36	14.46	542.63	10.09	0.0036	4.21	0.07	0.0166
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12613	Runic Breastplate	0	0	0	0	5998	0	5998	0	0	0.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12614	Runic Plate Leggings	5831770	1	583.177	583.177	1147.64	185.23	1048.88	160.39	0	2.86	0.21	0.0734
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12618	Enchanted Thorium Breastplate	34904259	2	3490.4259	3490.4259	5998	0	5998	0	0	0.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12619	Enchanted Thorium Leggings	0	0	0	0	5998	0	5998	0	0	0.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12620	Enchanted Thorium Helm	20000000	1	2000	2000	2000	0	2000	0	0	1.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12624	Wildthorn Mail	14477679	1	1447.768	1447.768	1336.67	98.62	1507	47.28	0.0105	2.64	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12625	Dawnbringer Shoulders	25127134	1	2512.7135	2512.7135	1816.53	388.74	2498.18	204.24	0.0337	5.29	0.21	0.0397
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12632	Storm Gauntlets	10637692	1	1063.7692	1063.7692	732.68	263.43	642.96	262.38	-0.0034	2.93	0.07	0.0239
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12633	Whitesoul Helm	0	0	0	0	328.74	42.35	270.41	29.9	-0.023	2.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12636	Helm of the Great Chief	0	0	0	0	578.46	56.38	497.35	41.35	-0.0144	3.21	0.07	0.0218
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12639	Stronghold Gauntlets	0	0	0	0	2210.34	441.23	2078.15	414.41	0.0032	1.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12640	Lionheart Helm	33527948	1	3352.7948	3352.7948	2032.41	582.96	2737.13	433.14	0.0202	4.5	0.14	0.0311
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12641	Invulnerable Mail	37184319	1	3718.4319	3718.4319	2841.46	266.7	2413.78	164.56	-0.0146	5.93	0.07	0.0118
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12643	Dense Weightstone	0	0	0	0	1.67	0	1.67	0	0	0.64	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12644	Dense Grinding Stone	0	0	0	0	0.24	21.9	33.66	13.63	0.5185	28.29	1.14	0.0403
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12655	Enchanted Thorium Bar	8086	10	0.8086	0.8086	0.68	0.89	0.19	0.61	-0.1476	107.07	1.43	0.0134
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12682	Plans: Thorium Armor	59499	3	5.9499	5.9499	5.95	3.78	7.93	3.78	0.0387	5.57	0.07	0.0126
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12683	Plans: Thorium Belt	57800	4	5.78	5.78	14.95	70.69	4.34	29.34	-0.179	6.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12684	Plans: Thorium Bracers	2965000	1	296.5	296.5	174.75	134.05	189.32	129.7	0.0503	3.21	0.07	0.0218
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12685	Plans: Radiant Belt	26760027	2	2676.0027	2676.0027	3475.44	782.51	2099.37	424.81	-0.0507	2.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12689	Plans: Radiant Breastplate	4302500	2	430.25	430.25	73.8	22.74	66.88	23.33	-0.0072	4.64	0.14	0.0302
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12691	Plans: Wildthorn Mail	1450000	1	145	145	13.27	26.13	59.25	12.73	0.1419	5.07	0.14	0.0276
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12692	Plans: Thorium Shield Spike	34999999	2	3499.9999	3499.9999	2989	575.84	3610.47	506.8	0.0189	2.5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12693	Plans: Thorium Boots	179999	3	17.9999	17.9999	59.2	283.62	1.12	265.82	-0.1424	5.86	0.07	0.0119
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12694	Plans: Thorium Helm	0	0	0	0	4.88	0.4	4.63	0.32	-0.01	4.36	0.07	0.0161
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12695	Plans: Radiant Gloves	0	0	0	0	27.88	47.89	105.23	30.14	0.1798	2.79	0.29	0.1039
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12697	Plans: Radiant Boots	274612	1	27.4612	27.4612	6.7	5.77	12.48	5.23	0.0712	6.79	0.29	0.0427
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12698	Plans: Dawnbringer Shoulders	37509989	4	3750.9989	3750.9989	4802.73	729.16	3456.54	234.91	-0.0271	5.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12702	Plans: Radiant Circlet	35000000	2	3500	3500	2950	947.32	2479.37	904.41	-0.0058	2.29	0.07	0.0306
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12703	Plans: Storm Gauntlets	989997	6	98.9997	98.9997	48.2	20.32	76.09	15.55	0.0479	6.29	0.43	0.0684
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12704	Plans: Thorium Leggings	312873	2	31.2873	31.2873	43.57	25.15	48.84	25.51	0.0272	7.43	0.14	0.0188
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12711	Plans: Whitesoul Helm	17970000	1	1797	1797	2883.43	1020.96	2079.49	907.3	-0.018	8.71	0.36	0.0413
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	12713	Plans: Radiant Leggings	19990	9	1.999	1.999	2.9	0.92	1.71	0.36	-0.0632	14.21	0.29	0.0204
